Entry	Seq_count
tr|A0A1Q9A6B3|A0A1Q	1
tr|A0A1X0T6X8|A0A1X	4
tr|A0A1Y5S9W2|A0A1Y	1
tr|A0A2E2E2M4|A0A2E	1
tr|A0A2G2M0C4|A0A2G	1
tr|A0A2N7L665|A0A2N	1
tr|A0A2N7U4D0|A0A2N	2
tr|A0A410VJJ8|A0A41	5
tr|A0A420CZ83|A0A42	1
tr|A0A431KNL3|A0A43	1
tr|A0A4Q9GP22|A0A4Q	1
tr|A0A4Y8P6I6|A0A4Y	1
tr|A0A5C5TDU8|A0A5C	2
tr|A0A5C8W1A1|A0A5C	5
tr|A0A7V5QBB7|A0A7V	1
tr|A0A7X5QNF9|A0A7X	32
tr|A0A7Y8SQP4|A0A7Y	1
tr|A0A833H9B1|A0A83	3
tr|A0A844XRV3|A0A84	7
tr|A0A8I0C8N8|A0A8I	1
tr|A0A8T7JBW3|A0A8T	2
tr|A0A931N187|A0A93	6
tr|A0A936B848|A0A93	1
tr|A0A961TUS0|A0A96	2
tr|B9Z4Y3|B9Z4Y3_9N	1
tr|E6W1G5|E6W1G5_DE	1
tr|H8L4L0|H8L4L0_FR	1
tr|Q28MF2|Q28MF2_JA	1
tr|A0A2W4RGN5|A0A2W	2
tr|A0A7V4J766|A0A7V	1
tr|A0A087AJB3|A0A08	1
tr|A0A146J7Z8|A0A14	1
tr|A0A1F8QAL5|A0A1F	2
tr|A0A1H0BWS1|A0A1H	1
tr|A0A1S8CK35|A0A1S	1
tr|A0A1T4PDC8|A0A1T	2
tr|A0A1W9IUG6|A0A1W	1
tr|A0A1W9UK47|A0A1W	2
tr|A0A239DEW1|A0A23	10
tr|A0A2E4EJX1|A0A2E	1
tr|A0A2H5Y8V8|A0A2H	2
tr|A0A2J0U9H9|A0A2J	3
tr|A0A2K8T9F5|A0A2K	4
tr|A0A2L1U2J5|A0A2L	4
tr|A0A2P5PA58|A0A2P	1
tr|A0A2P7QKS1|A0A2P	1
tr|A0A2T5LJ65|A0A2T	1
tr|A0A2V8HPA5|A0A2V	4
tr|A0A2V9XCE3|A0A2V	1
tr|A0A2W4M8T9|A0A2W	1
tr|A0A345H0G7|A0A34	5
tr|A0A3L7Q0J4|A0A3L	1
tr|A0A3M9N3Y1|A0A3M	1
tr|A0A4R3DV65|A0A4R	1
tr|A0A4R5KDZ1|A0A4R	2
tr|A0A4S2QZF0|A0A4S	2
tr|A0A4V1TS46|A0A4V	1
tr|A0A520XXR1|A0A52	3
tr|A0A521TY50|A0A52	1
tr|A0A6G4WSK4|A0A6G	2
tr|A0A6I1GK08|A0A6I	1
tr|A0A6L7MCD8|A0A6L	4
tr|A0A6L9Y8Q4|A0A6L	26
tr|A0A6N9Z4X5|A0A6N	10
tr|A0A6P2GL42|A0A6P	3
tr|A0A7C3HZ63|A0A7C	1
tr|A0A7K1B7T3|A0A7K	1
tr|A0A7V5R2V9|A0A7V	5
tr|A0A7V8BZA3|A0A7V	1
tr|A0A7W5ZI44|A0A7W	1
tr|A0A7X1U122|A0A7X	1
tr|A0A7X2PUF7|A0A7X	3
tr|A0A7Y6XY56|A0A7Y	1
tr|A0A831X3B4|A0A83	1
tr|A0A849BSJ4|A0A84	5
tr|A0A8B5WFX7|A0A8B	10
tr|A0A8J6LSN3|A0A8J	1
tr|A0A8T4IQL1|A0A8T	1
tr|A0A916BPF8|A0A91	3
tr|A0A931KP15|A0A93	4
tr|A0A934F3X2|A0A93	1
tr|A0A941LH09|A0A94	2
tr|A0A949QM59|A0A94	1
tr|A0A952VV70|A0A95	4
tr|A0A952ZU29|A0A95	1
tr|A0A957SWJ4|A0A95	2
tr|A0A957YCZ6|A0A95	1
tr|D2BG14|D2BG14_DE	1
tr|E7H5L7|E7H5L7_9B	7
tr|J0NW56|J0NW56_9A	2
tr|R7I4D8|R7I4D8_9B	2
tr|W8F5U1|W8F5U1_9B	5
tr|X0WK36|X0WK36_9Z	1
tr|A0A081BFF9|A0A08	1
tr|A0A0D5M1P9|A0A0D	1
tr|A0A0F9RRT3|A0A0F	3
tr|A0A0M6ZSP1|A0A0M	2
tr|A0A0N7GZS1|A0A0N	2
tr|A0A1G7YZG4|A0A1G	4
tr|A0A1W0CCI5|A0A1W	1
tr|A0A1X7CKX0|A0A1X	1
tr|A0A1Y0YAQ7|A0A1Y	4
tr|A0A2A4UGR8|A0A2A	2
tr|A0A2E2IGG0|A0A2E	2
tr|A0A2N7X9T3|A0A2N	2
tr|A0A2S7F1P6|A0A2S	1
tr|A0A2T1AAS8|A0A2T	1
tr|A0A2T6N5S4|A0A2T	3
tr|A0A353X7J6|A0A35	3
tr|A0A366J6J3|A0A36	2
tr|A0A482ZPL5|A0A48	2
tr|A0A4R2P9B1|A0A4R	1
tr|A0A4R5PIN6|A0A4R	1
tr|A0A4R7PAN5|A0A4R	1
tr|A0A5A9GPK3|A0A5A	1
tr|A0A7C6F0F1|A0A7C	1
tr|A0A7Y1SLS0|A0A7Y	1
tr|A0A7Y4T5M6|A0A7Y	2
tr|A0A917BMB3|A0A91	1
tr|A0A936LG62|A0A93	1
tr|A1TTR7|A1TTR7_AC	3
tr|B8EP77|B8EP77_ME	1
tr|B8IHS1|B8IHS1_ME	2
tr|A0A0Q9YAD7|A0A0Q	3
tr|A0A1G8HJC3|A0A1G	2
tr|A0A1I5IHI7|A0A1I	1
tr|A0A1K1MPN6|A0A1K	1
tr|A0A1M4Y1B0|A0A1M	2
tr|A0A1R3WGX5|A0A1R	5
tr|A0A1V5T8B1|A0A1V	2
tr|A0A1V5TBF7|A0A1V	1
tr|A0A1X1NCY2|A0A1X	1
tr|A0A257N1Q4|A0A25	5
tr|A0A2A2Q3W1|A0A2A	1
tr|A0A2D8UPR6|A0A2D	2
tr|A0A2E9IRC4|A0A2E	7
tr|A0A2H5X8U1|A0A2H	2
tr|A0A2M8BRW0|A0A2M	5
tr|A0A2T6DCL5|A0A2T	3
tr|A0A2U2SJS4|A0A2U	3
tr|A0A2V2S8P5|A0A2V	1
tr|A0A2V3W4X1|A0A2V	13
tr|A0A2V8B0L3|A0A2V	2
tr|A0A315F1H6|A0A31	1
tr|A0A316ATI7|A0A31	2
tr|A0A327J821|A0A32	47
tr|A0A356EMN4|A0A35	1
tr|A0A357XXA2|A0A35	1
tr|A0A359ICJ2|A0A35	1
tr|A0A3A0E064|A0A3A	1
tr|A0A3C1YII8|A0A3C	5
tr|A0A418T6D1|A0A41	1
tr|A0A497AGB9|A0A49	1
tr|A0A4P5Z6H7|A0A4P	1
tr|A0A4Q7M7K4|A0A4Q	6
tr|A0A4R1R1M1|A0A4R	1
tr|A0A506U577|A0A50	2
tr|A0A534H0U4|A0A53	13
tr|A0A535X1G0|A0A53	3
tr|A0A536HZY7|A0A53	3
tr|A0A537MGA8|A0A53	4
tr|A0A538GZ27|A0A53	3
tr|A0A5C7PFC7|A0A5C	1
tr|A0A5C8AAB7|A0A5C	1
tr|A0A6I7QTJ2|A0A6I	2
tr|A0A6J4U7J8|A0A6J	1
tr|A0A6L5WZT2|A0A6L	1
tr|A0A6M9PII8|A0A6M	3
tr|A0A7C4PPJ1|A0A7C	1
tr|A0A7K1CDW7|A0A7K	2
tr|A0A7T5R1T1|A0A7T	15
tr|A0A7T8G5P5|A0A7T	1
tr|A0A7V1RJ93|A0A7V	8
tr|A0A7W8H4R8|A0A7W	4
tr|A0A7X0GNW3|A0A7X	1
tr|A0A7Y4TNC2|A0A7Y	9
tr|A0A845A427|A0A84	3
tr|A0A8J7Z6W3|A0A8J	53
tr|A0A924QRF3|A0A92	1
tr|A0A931Z9W6|A0A93	2
tr|A0A932CRY7|A0A93	1
tr|A0A950HUP2|A0A95	1
tr|A0A950JW09|A0A95	1
tr|A0A950P1M8|A0A95	5
tr|A0A951DLE3|A0A95	2
tr|A0A952VXZ2|A0A95	1
tr|A0A953UAF5|A0A95	1
tr|B4WPS3|B4WPS3_SY	2
tr|D1C237|D1C237_SP	1
tr|G0L4F8|G0L4F8_ZO	11
tr|A0A0B6S063|A0A0B	11
tr|A0A178MJL8|A0A17	4
tr|A0A1I7EAT5|A0A1I	4
tr|A0A1N6GUY7|A0A1N	3
tr|A0A1Y1SFQ6|A0A1Y	1
tr|A0A261UZ32|A0A26	1
tr|A0A2X5EQT1|A0A2X	10
tr|A0A358MH23|A0A35	1
tr|A0A3D1B4Z0|A0A3D	6
tr|A0A4Q2RK57|A0A4Q	3
tr|A0A4Q3WE48|A0A4Q	2
tr|A0A562PN33|A0A56	1
tr|A0A5C7KEI1|A0A5C	3
tr|A0A6N8SA64|A0A6N	12
tr|A0A7C9QSP9|A0A7C	2
tr|A0A7W6EII1|A0A7W	1
tr|A0A7Y4SI83|A0A7Y	1
tr|A0A8I1NQU1|A0A8I	1
tr|A0A916A4B0|A0A91	1
tr|A0A918NX61|A0A91	1
tr|A0A941DIZ2|A0A94	1
tr|G4ME28|G4ME28_9B	1
tr|K9H543|K9H543_9P	2
tr|V4NXH8|V4NXH8_9C	1
tr|W0HR21|W0HR21_9G	4
tr|A0A1J4N4W3|A0A1J	1
tr|A0A7X8FF71|A0A7X	1
tr|A0A0K1PF32|A0A0K	1
tr|A0A0N8SGT9|A0A0N	1
tr|A0A0Q7QU06|A0A0Q	4
tr|A0A1H1LRU7|A0A1H	7
tr|A0A1I1H8Y0|A0A1I	42
tr|A0A1M7R5I9|A0A1M	2
tr|A0A1R1BVH7|A0A1R	2
tr|A0A1T5EDP3|A0A1T	1
tr|A0A1W1I2R9|A0A1W	2
tr|A0A223P952|A0A22	1
tr|A0A251ZKT7|A0A25	39
tr|A0A259E679|A0A25	4
tr|A0A2E0ZJM7|A0A2E	8
tr|A0A2E5HKL6|A0A2E	1
tr|A0A2E8EXC8|A0A2E	1
tr|A0A2M9LVK9|A0A2M	4
tr|A0A2N2MJ52|A0A2N	2
tr|A0A2N2QAF5|A0A2N	9
tr|A0A2N5CBF4|A0A2N	1
tr|A0A2S1SHE5|A0A2S	1
tr|A0A2T6F729|A0A2T	5
tr|A0A2V8J3B4|A0A2V	1
tr|A0A2Z5URN9|A0A2Z	3
tr|A0A327JAT2|A0A32	8
tr|A0A3A0A344|A0A3A	1
tr|A0A3A0EAR2|A0A3A	1
tr|A0A3N7CAL2|A0A3N	49
tr|A0A3R9WR55|A0A3R	1
tr|A0A418UUP7|A0A41	25
tr|A0A419GVX6|A0A41	3
tr|A0A419X6P2|A0A41	2
tr|A0A426CMD8|A0A42	3
tr|A0A428ZF11|A0A42	1
tr|A0A432F272|A0A43	1
tr|A0A433J381|A0A43	19
tr|A0A4P6EBG8|A0A4P	5
tr|A0A4Q7M979|A0A4Q	2
tr|A0A4R6NA08|A0A4R	1
tr|A0A4R6UU77|A0A4R	1
tr|A0A4Y8Q3V3|A0A4Y	12
tr|A0A521UZK7|A0A52	2
tr|A0A538L529|A0A53	3
tr|A0A562T6V5|A0A56	17
tr|A0A562V407|A0A56	1
tr|A0A5A5RQL1|A0A5A	37
tr|A0A5D6V0C7|A0A5D	1
tr|A0A6G7XGC8|A0A6G	3
tr|A0A6N6ZEL0|A0A6N	2
tr|A0A7C7UN12|A0A7C	1
tr|A0A7J9VTR0|A0A7J	2
tr|A0A7M2SBE4|A0A7M	2
tr|A0A7V2HKV0|A0A7V	5
tr|A0A7X1P0L2|A0A7X	1
tr|A0A7X6YG26|A0A7X	3
tr|A0A833H2R5|A0A83	1
tr|A0A8X8LCB2|A0A8X	1
tr|A0A916CQP8|A0A91	3
tr|A0A923MQS6|A0A92	3
tr|A0A930X8B9|A0A93	1
tr|A0A932FT79|A0A93	1
tr|A0A941YZ63|A0A94	8
tr|A0A949FZW7|A0A94	3
tr|A0A951LBJ8|A0A95	2
tr|A0A957FRU8|A0A95	1
tr|A0A959T1K4|A0A95	1
tr|A0A960LXQ2|A0A96	1
tr|A0A960V1I7|A0A96	70
tr|A0A965GEY6|A0A96	3
tr|A5GE87|A5GE87_GE	1
tr|F2AW09|F2AW09_RH	2
tr|H3KES2|H3KES2_9B	2
tr|J4JN25|J4JN25_9B	7
tr|K0I851|K0I851_9B	11
tr|R5GVG1|R5GVG1_9B	6
tr|A0A084UDE1|A0A08	2
tr|A0A086WMS2|A0A08	25
tr|A0A0C1ZI12|A0A0C	14
tr|A0A0H5BDV3|A0A0H	5
tr|A0A160FRC9|A0A16	6
tr|A0A1B1NSF5|A0A1B	11
tr|A0A1B3E458|A0A1B	1
tr|A0A1B6Z8W7|A0A1B	2
tr|A0A1I3XNX6|A0A1I	71
tr|A0A1R3TM16|A0A1R	4
tr|A0A1T4JVH7|A0A1T	4
tr|A0A254R4P5|A0A25	1
tr|A0A285NGK1|A0A28	1
tr|A0A2C9EP54|A0A2C	3
tr|A0A2E1XHD4|A0A2E	1
tr|A0A2S9IT03|A0A2S	1
tr|A0A3R1AUV4|A0A3R	11
tr|A0A430EGF0|A0A43	7
tr|A0A4S4AUJ5|A0A4S	1
tr|A0A560GUG5|A0A56	1
tr|A0A6L9FMH1|A0A6L	2
tr|A0A7L5XYW6|A0A7L	1
tr|A0A7Y4TCA6|A0A7Y	1
tr|A0A845UYV8|A0A84	1
tr|A0A8B2NSC2|A0A8B	1
tr|A0A932P730|A0A93	1
tr|A0A961YPB7|A0A96	1
tr|E0MS06|E0MS06_9H	1
tr|E2CKB3|E2CKB3_9H	1
tr|A0A0A8K1Q1|A0A0A	2
tr|A0A173WHM8|A0A17	24
tr|A0A8J4E809|A0A8J	1
tr|A0A0H5D2A2|A0A0H	2
tr|A0A0S2PDI9|A0A0S	3
tr|A0A142L4E5|A0A14	2
tr|A0A177PNB4|A0A17	4
tr|A0A1D8AYE5|A0A1D	1
tr|A0A1I2CPX2|A0A1I	1
tr|A0A1I4EMF5|A0A1I	2
tr|A0A1I4ZZ81|A0A1I	1
tr|A0A1R0W8U4|A0A1R	16
tr|A0A239M9R1|A0A23	2
tr|A0A285PCM7|A0A28	3
tr|A0A2A2PZC4|A0A2A	1
tr|A0A2A4F291|A0A2A	1
tr|A0A2A4X9X9|A0A2A	1
tr|A0A2E0SI73|A0A2E	1
tr|A0A2E2QA97|A0A2E	1
tr|A0A2E5S0P9|A0A2E	5
tr|A0A2H5XXC4|A0A2H	8
tr|A0A2N7RZ29|A0A2N	2
tr|A0A2P6WGZ0|A0A2P	3
tr|A0A2T5TY74|A0A2T	1
tr|A0A2T7Q785|A0A2T	8
tr|A0A2U2SPB9|A0A2U	2
tr|A0A2W5DK20|A0A2W	2
tr|A0A2W5YE98|A0A2W	1
tr|A0A352QXC4|A0A35	1
tr|A0A353BVI5|A0A35	1
tr|A0A365Y8A0|A0A36	1
tr|A0A367FJQ5|A0A36	5
tr|A0A367ZTG9|A0A36	1
tr|A0A395JJC9|A0A39	1
tr|A0A3G1IUY4|A0A3G	1
tr|A0A3M1TUK9|A0A3M	1
tr|A0A3Q9ULA6|A0A3Q	3
tr|A0A3S5CF08|A0A3S	2
tr|A0A3S9LB65|A0A3S	1
tr|A0A411WXJ7|A0A41	1
tr|A0A431KEF3|A0A43	3
tr|A0A433V4Z3|A0A43	5
tr|A0A4P6FT00|A0A4P	1
tr|A0A4P8THK2|A0A4P	2
tr|A0A4Q0M8C0|A0A4Q	3
tr|A0A4Q5L5L3|A0A4Q	1
tr|A0A4R0PB12|A0A4R	1
tr|A0A4R8DF00|A0A4R	1
tr|A0A534VCE5|A0A53	2
tr|A0A5C1I1B8|A0A5C	1
tr|A0A5C6EKW9|A0A5C	1
tr|A0A5E7GJB2|A0A5E	3
tr|A0A5E7ZTZ0|A0A5E	2
tr|A0A5E8AVY9|A0A5E	3
tr|A0A5J5DWC6|A0A5J	2
tr|A0A5N8WMY5|A0A5N	1
tr|A0A6G9XS55|A0A6G	2
tr|A0A6I2YAD9|A0A6I	2
tr|A0A6L4AWI8|A0A6L	4
tr|A0A6M1SH74|A0A6M	2
tr|A0A7V2VSF5|A0A7V	4
tr|A0A8T4HHZ9|A0A8T	3
tr|A0A919JBH1|A0A91	1
tr|A0A936CN85|A0A93	1
tr|A0A939C5Z8|A0A93	2
tr|A0A941IFE8|A0A94	2
tr|A0A950I8A0|A0A95	1
tr|A0A965DC93|A0A96	1
tr|A0A977SAR7|A0A97	1
tr|A1AKZ0|A1AKZ0_PE	1
tr|A1ZM42|A1ZM42_9B	1
tr|A3PKG7|A3PKG7_CE	1
tr|G7ZDX0|G7ZDX0_AZ	4
tr|Q0RML2|Q0RML2_FR	1
tr|W6K5F1|W6K5F1_MA	2
tr|A0A0X1T6N0|A0A0X	2
tr|A0A167HEX6|A0A16	6
tr|A0A1B9SLP8|A0A1B	3
tr|A0A1C3XKA8|A0A1C	5
tr|A0A1F3A3M8|A0A1F	1
tr|A0A1H9GEK4|A0A1H	1
tr|A0A1V2K5K8|A0A1V	3
tr|A0A2A4Z8I0|A0A2A	2
tr|A0A2A5BSH0|A0A2A	2
tr|A0A419R5J1|A0A41	2
tr|A0A4P8J148|A0A4P	1
tr|A0A5B9DJF7|A0A5B	1
tr|A0A839LIB9|A0A83	1
tr|A0A844YUP4|A0A84	1
tr|A0A8X8SRY3|A0A8X	1
tr|A0A916TLW9|A0A91	1
tr|A0A940JCA4|A0A94	2
tr|A0A961V5X5|A0A96	1
tr|A0A972V444|A0A97	1
tr|A9HQR0|A9HQR0_GL	1
tr|E6VQ14|E6VQ14_RH	1
tr|A0A090RR46|A0A09	2
tr|A0A094RSU7|A0A09	1
tr|A0A0H2M6H7|A0A0H	1
tr|A0A0Q9MRJ1|A0A0Q	5
tr|A0A0W8G0N2|A0A0W	4
tr|A0A177NAF6|A0A17	1
tr|A0A1D7U445|A0A1D	5
tr|A0A1H0X9J7|A0A1H	3
tr|A0A1H1JUZ2|A0A1H	6
tr|A0A1I4GNQ9|A0A1I	10
tr|A0A1Y2QG63|A0A1Y	2
tr|A0A1Z8ZWK5|A0A1Z	1
tr|A0A285TGC4|A0A28	1
tr|A0A2A7SCB5|A0A2A	7
tr|A0A2D0H804|A0A2D	1
tr|A0A2D6RQU7|A0A2D	12
tr|A0A2D9H5G8|A0A2D	1
tr|A0A2E6GY22|A0A2E	1
tr|A0A2M7KLR2|A0A2M	1
tr|A0A2P8GC38|A0A2P	1
tr|A0A2T6CQA9|A0A2T	1
tr|A0A2T6F6T0|A0A2T	3
tr|A0A328I7Q3|A0A32	13
tr|A0A329B5X4|A0A32	3
tr|A0A353BWI7|A0A35	6
tr|A0A3D4V5Y4|A0A3D	2
tr|A0A3G2FHJ1|A0A3G	7
tr|A0A3S5YKJ6|A0A3S	1
tr|A0A432WQE2|A0A43	1
tr|A0A437RRJ4|A0A43	1
tr|A0A497D7Y2|A0A49	3
tr|A0A4Q9GZC8|A0A4Q	1
tr|A0A4U1HID8|A0A4U	4
tr|A0A4V1L5J4|A0A4V	1
tr|A0A511UW91|A0A51	2
tr|A0A520XL99|A0A52	1
tr|A0A521H6K6|A0A52	1
tr|A0A537XN17|A0A53	1
tr|A0A538AQL1|A0A53	1
tr|A0A5B7ZHR9|A0A5B	3
tr|A0A5C5ZRM5|A0A5C	2
tr|A0A5J5DYT1|A0A5J	1
tr|A0A5J5E1R8|A0A5J	2
tr|A0A6G3QW95|A0A6G	2
tr|A0A6J6MVI6|A0A6J	2
tr|A0A7C4P2Z4|A0A7C	13
tr|A0A7C5ZMW2|A0A7C	1
tr|A0A7V3NC09|A0A7V	1
tr|A0A7W0NQT6|A0A7W	1
tr|A0A7W1HQP2|A0A7W	7
tr|A0A7X6DIA1|A0A7X	1
tr|A0A8J3VSU6|A0A8J	1
tr|A0A927ILS1|A0A92	1
tr|A0A932DKZ5|A0A93	8
tr|A0A935FEM3|A0A93	4
tr|A0A935WUC6|A0A93	1
tr|A0A951LKH6|A0A95	1
tr|A0A951SHD9|A0A95	1
tr|A0A954J8C9|A0A95	1
tr|A0A956LKE7|A0A95	1
tr|A0A965DBL8|A0A96	1
tr|A0A965QE77|A0A96	1
tr|A0A967M4S0|A0A96	1
tr|A0A976BGU1|A0A97	2
tr|K6VUZ5|K6VUZ5_9M	2
tr|A0A0E1RZG6|A0A0E	27
tr|A0A0G8B2W7|A0A0G	26
tr|A0A0T9NGC0|A0A0T	2
tr|A0A1K1RPX9|A0A1K	1
tr|A0A1M4N4I2|A0A1M	1
tr|A0A1N7AMF3|A0A1N	2
tr|A0A1Q4FIM5|A0A1Q	1
tr|A0A1Q8TA16|A0A1Q	3
tr|A0A1X1ETS2|A0A1X	2
tr|A0A228H426|A0A22	6
tr|A0A239LH86|A0A23	6
tr|A0A2G8TI86|A0A2G	2
tr|A0A2P9HJK1|A0A2P	1
tr|A0A2S9I447|A0A2S	2
tr|A0A2T3D2A3|A0A2T	3
tr|A0A2W5FNL5|A0A2W	1
tr|A0A369T8Q2|A0A36	1
tr|A0A3L6LV78|A0A3L	1
tr|A0A3M0C5B9|A0A3M	1
tr|A0A3M0CKX5|A0A3M	1
tr|A0A429VBT5|A0A42	1
tr|A0A4R2PLB1|A0A4R	1
tr|A0A7C8HT41|A0A7C	1
tr|A0A7W3WEF0|A0A7W	1
tr|A0A7Y4WRD5|A0A7Y	2
tr|A0A7Y8VGC5|A0A7Y	1
tr|A0A840BT09|A0A84	1
tr|A0A950USZ3|A0A95	1
tr|A0A962K2G6|A0A96	2
tr|A0A963QRJ1|A0A96	1
tr|A0A0P1EL42|A0A0P	2
tr|A0A0B6S126|A0A0B	1
tr|A0A0F5K5M5|A0A0F	1
tr|A0A0G3V5D9|A0A0G	5
tr|A0A0L7BLY5|A0A0L	11
tr|A0A0M9UC00|A0A0M	2
tr|A0A142VBW4|A0A14	8
tr|A0A1C7W231|A0A1C	4
tr|A0A1D8C0R8|A0A1D	1
tr|A0A1F8SDZ3|A0A1F	2
tr|A0A1G4XY51|A0A1G	4
tr|A0A1H0FR67|A0A1H	1
tr|A0A1H7BE43|A0A1H	3
tr|A0A1I0XJ04|A0A1I	2
tr|A0A1N7KWC8|A0A1N	1
tr|A0A1Q3SUV5|A0A1Q	1
tr|A0A257LD44|A0A25	2
tr|A0A291IFN0|A0A29	1
tr|A0A2D5W1G1|A0A2D	3
tr|A0A2D6RR01|A0A2D	4
tr|A0A2E4Y1U0|A0A2E	1
tr|A0A2E8I2P0|A0A2E	1
tr|A0A2H0B9J4|A0A2H	1
tr|A0A2M6VSD2|A0A2M	1
tr|A0A2N2AGY3|A0A2N	1
tr|A0A2N3Y5H7|A0A2N	6
tr|A0A2N6CGW8|A0A2N	1
tr|A0A2V5VMU3|A0A2V	2
tr|A0A2V7XWR3|A0A2V	1
tr|A0A2V8ZIU4|A0A2V	1
tr|A0A350J1V2|A0A35	1
tr|A0A358QMT4|A0A35	1
tr|A0A358SP40|A0A35	2
tr|A0A380MB64|A0A38	3
tr|A0A3B1AZM7|A0A3B	2
tr|A0A3D3YXU3|A0A3D	1
tr|A0A3E0H0S8|A0A3E	1
tr|A0A3E1R7C5|A0A3E	1
tr|A0A3P1XV19|A0A3P	8
tr|A0A4Q0MC74|A0A4Q	1
tr|A0A4Q5NNM3|A0A4Q	1
tr|A0A4U0T8P0|A0A4U	1
tr|A0A503J8L3|A0A50	4
tr|A0A535UQU6|A0A53	1
tr|A0A536EE44|A0A53	1
tr|A0A543PPQ5|A0A54	1
tr|A0A553KYM4|A0A55	1
tr|A0A554LBW2|A0A55	1
tr|A0A5B9QPM1|A0A5B	1
tr|A0A5C6B618|A0A5C	1
tr|A0A5M6CLM7|A0A5M	2
tr|A0A5M8FVH0|A0A5M	1
tr|A0A6F8ZEA7|A0A6F	1
tr|A0A7C1P832|A0A7C	1
tr|A0A7C1XNU1|A0A7C	2
tr|A0A7C3JM15|A0A7C	1
tr|A0A7C3NIB9|A0A7C	8
tr|A0A7C7IZ04|A0A7C	1
tr|A0A7J9YPQ4|A0A7J	1
tr|A0A7T5EYX3|A0A7T	1
tr|A0A7V8CC14|A0A7V	2
tr|A0A7Z0IJ49|A0A7Z	1
tr|A0A841L4F8|A0A84	2
tr|A0A8J3MLG0|A0A8J	3
tr|A0A915U2E5|A0A91	1
tr|A0A918LH82|A0A91	2
tr|A0A922YUR4|A0A92	2
tr|A0A922ZDN8|A0A92	1
tr|A0A923PYV4|A0A92	1
tr|A0A925A3E5|A0A92	1
tr|A0A932E4B1|A0A93	1
tr|A0A952ZXV8|A0A95	1
tr|A0A960EAP1|A0A96	2
tr|A0A961LYG0|A0A96	2
tr|A0A964A3A1|A0A96	1
tr|A0A965R359|A0A96	5
tr|A0A967D145|A0A96	1
tr|A0A969SQH6|A0A96	1
tr|A0A972DXE5|A0A97	1
tr|A0A975TTN8|A0A97	2
tr|A8AMP8|A8AMP8_CI	1
tr|B1ZU68|B1ZU68_OP	1
tr|D1P4M4|D1P4M4_9G	1
tr|F3KFP0|F3KFP0_9G	3
tr|Q0BQU8|Q0BQU8_GR	1
tr|G3XD77|G3XD77_PS	17
tr|A0A0A7JPB2|A0A0A	105
tr|A0A0B6S214|A0A0B	14
tr|A0A0B6S573|A0A0B	1
tr|A0A0S9LHL0|A0A0S	1
tr|A0A126V0T3|A0A12	2
tr|A0A178N1H4|A0A17	2
tr|A0A1I3NWF4|A0A1I	2
tr|A0A1M3M576|A0A1M	6
tr|A0A1X7FKE6|A0A1X	2
tr|A0A238JA35|A0A23	1
tr|A0A2G3JY70|A0A2G	1
tr|A0A2I0F9K9|A0A2I	1
tr|A0A366DX95|A0A36	2
tr|A0A381KQ57|A0A38	1
tr|A0A399RF80|A0A39	1
tr|A0A3E0UEH7|A0A3E	1
tr|A0A426FSE8|A0A42	2
tr|A0A447KNX7|A0A44	15
tr|A0A4Y8RFQ8|A0A4Y	1
tr|A0A545UFU1|A0A54	1
tr|A0A560DG59|A0A56	2
tr|A0A5C7P0F3|A0A5C	1
tr|A0A657LMV7|A0A65	1
tr|A0A6A7YHF3|A0A6A	5
tr|A0A6N8ZJT3|A0A6N	4
tr|A0A840RS64|A0A84	1
tr|A0A8I0JB67|A0A8I	1
tr|A0A917BNF3|A0A91	1
tr|A0A961LHS1|A0A96	1
tr|J2EEP4|J2EEP4_PS	1
tr|A0A090K839|A0A09	1
tr|A0A0S7BZX4|A0A0S	2
tr|A0A0W1JKW4|A0A0W	1
tr|A0A193BUI3|A0A19	2
tr|A0A1H0BST2|A0A1H	1
tr|A0A1H0FAZ0|A0A1H	2
tr|A0A1H0M1V3|A0A1H	1
tr|A0A1I6SV35|A0A1I	3
tr|A0A1N7AFZ3|A0A1N	1
tr|A0A1Q8G0Z4|A0A1Q	1
tr|A0A1X7NIJ1|A0A1X	1
tr|A0A229HJ87|A0A22	3
tr|A0A258QZF5|A0A25	6
tr|A0A285THR7|A0A28	1
tr|A0A2E0ZCZ7|A0A2E	1
tr|A0A2I1ITS8|A0A2I	6
tr|A0A2N1USF2|A0A2N	1
tr|A0A2S8FUF8|A0A2S	15
tr|A0A2T8F591|A0A2T	1
tr|A0A353ZB88|A0A35	1
tr|A0A367QE96|A0A36	2
tr|A0A3A1WKA9|A0A3A	1
tr|A0A3D3WCT0|A0A3D	1
tr|A0A3D4GNN6|A0A3D	1
tr|A0A3D6CUZ8|A0A3D	3
tr|A0A3M1GST5|A0A3M	1
tr|A0A3M1QAL4|A0A3M	1
tr|A0A3S0EQS8|A0A3S	1
tr|A0A4Q4BX78|A0A4Q	1
tr|A0A4R0QQE8|A0A4R	1
tr|A0A4V3J796|A0A4V	1
tr|A0A4Y9FU86|A0A4Y	1
tr|A0A502G003|A0A50	1
tr|A0A536K668|A0A53	1
tr|A0A538JCV6|A0A53	1
tr|A0A5C5ZKI1|A0A5C	1
tr|A0A5D0S9A3|A0A5D	1
tr|A0A5Q4FWJ1|A0A5Q	1
tr|A0A6B3SVW1|A0A6B	1
tr|A0A6G8PZS8|A0A6G	1
